,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,desc_loc_lists,name_locs,area_locs,PNG_title
2246,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,CROS Corridor ,7.1,"[{'y1': 1893, 'x1': 4115, 'y2': 1907, 'x2': 4179}, {'y1': 1874, 'x1': 4115, 'y2': 1888, 'x2': 4159}]",{},"{'y1': 1912, 'x1': 4115, 'y2': 1925, 'x2': 4160}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2247,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,20 Twin ,18.6,"[{'y1': 1954, 'x1': 1024, 'y2': 1968, 'x2': 1065}, {'y1': 1932, 'x1': 1024, 'y2': 1947, 'x2': 1045}]",{},"{'y1': 1975, 'x1': 1025, 'y2': 1990, 'x2': 1087}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2248,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,22 Single ,15.5,"[{'y1': 2049, 'x1': 4852, 'y2': 2068, 'x2': 4907}, {'y1': 2028, 'x1': 4851, 'y2': 2043, 'x2': 4872}]",{},"{'y1': 2071, 'x1': 4853, 'y2': 2086, 'x2': 4914}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2249,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,19 Single ,15.5,"[{'y1': 2097, 'x1': 882, 'y2': 2116, 'x2': 938}, {'y1': 2076, 'x1': 884, 'y2': 2091, 'x2': 903}]",{},"{'y1': 2119, 'x1': 884, 'y2': 2134, 'x2': 945}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2250,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,24 Single ,15.6,"[{'y1': 2144, 'x1': 1696, 'y2': 2163, 'x2': 1752}, {'y1': 2123, 'x1': 1696, 'y2': 2138, 'x2': 1717}]",{},"{'y1': 2166, 'x1': 1698, 'y2': 2181, 'x2': 1759}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2251,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,23 Single ,15.0,"[{'y1': 2144, 'x1': 1873, 'y2': 2163, 'x2': 1929}, {'y1': 2123, 'x1': 1873, 'y2': 2138, 'x2': 1894}]",{},"{'y1': 2166, 'x1': 1875, 'y2': 2180, 'x2': 1919}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2252,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,09 Single ,15.0,"[{'y1': 2144, 'x1': 2086, 'y2': 2163, 'x2': 2141}, {'y1': 2123, 'x1': 2085, 'y2': 2138, 'x2': 2106}]",{},"{'y1': 2166, 'x1': 2087, 'y2': 2181, 'x2': 2131}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2253,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,Swo3,Stairwell ,10.7,"[{'y1': 2144, 'x1': 2297, 'y2': 2159, 'x2': 2373}]","{'y1': 2123, 'x1': 2297, 'y2': 2138, 'x2': 2351}","{'y1': 2166, 'x1': 2299, 'y2': 2181, 'x2': 2360}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2254,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,12 Single ,15.0,"[{'y1': 2144, 'x1': 2459, 'y2': 2163, 'x2': 2514}, {'y1': 2123, 'x1': 2460, 'y2': 2138, 'x2': 2479}]",{},"{'y1': 2166, 'x1': 2460, 'y2': 2181, 'x2': 2504}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2255,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,09 Single ,15.0,"[{'y1': 2144, 'x1': 2671, 'y2': 2163, 'x2': 2726}, {'y1': 2123, 'x1': 2670, 'y2': 2138, 'x2': 2691}]",{},"{'y1': 2166, 'x1': 2672, 'y2': 2181, 'x2': 2716}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2256,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,SWO03,Stairwell ,10.7,"[{'y1': 2144, 'x1': 2883, 'y2': 2159, 'x2': 2958}]","{'y1': 2123, 'x1': 2883, 'y2': 2138, 'x2': 2937}","{'y1': 2166, 'x1': 2884, 'y2': 2181, 'x2': 2945}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2257,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,12 Single ,15.0,"[{'y1': 2144, 'x1': 3044, 'y2': 2163, 'x2': 3100}, {'y1': 2123, 'x1': 3045, 'y2': 2138, 'x2': 3065}]",{},"{'y1': 2166, 'x1': 3045, 'y2': 2181, 'x2': 3089}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2258,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,09 Single ,15.0,"[{'y1': 2144, 'x1': 3256, 'y2': 2163, 'x2': 3312}, {'y1': 2123, 'x1': 3256, 'y2': 2138, 'x2': 3277}]",{},"{'y1': 2166, 'x1': 3257, 'y2': 2181, 'x2': 3301}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2259,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,SWO03,Stairwell ,10.7,"[{'y1': 2144, 'x1': 3468, 'y2': 2159, 'x2': 3543}]","{'y1': 2123, 'x1': 3468, 'y2': 2138, 'x2': 3522}","{'y1': 2166, 'x1': 3469, 'y2': 2181, 'x2': 3530}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2260,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,12 Single ,15.0,"[{'y1': 2144, 'x1': 3629, 'y2': 2163, 'x2': 3685}, {'y1': 2123, 'x1': 3630, 'y2': 2138, 'x2': 3650}]",{},"{'y1': 2166, 'x1': 3630, 'y2': 2181, 'x2': 3674}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2261,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,18 Single ,15.0,"[{'y1': 2144, 'x1': 3841, 'y2': 2163, 'x2': 3897}, {'y1': 2123, 'x1': 3842, 'y2': 2138, 'x2': 3862}]",{},"{'y1': 2166, 'x1': 3842, 'y2': 2181, 'x2': 3886}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2262,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,17 Single ,15.6,"[{'y1': 2144, 'x1': 4045, 'y2': 2163, 'x2': 4101}, {'y1': 2123, 'x1': 4047, 'y2': 2138, 'x2': 4066}]",{},"{'y1': 2166, 'x1': 4047, 'y2': 2181, 'x2': 4108}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2263,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,Swo3,Stairwell ,14.2,"[{'y1': 2169, 'x1': 4242, 'y2': 2184, 'x2': 4318}]","{'y1': 2148, 'x1': 4242, 'y2': 2163, 'x2': 4296}","{'y1': 2190, 'x1': 4244, 'y2': 2205, 'x2': 4305}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2264,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,Swo3,Stairwell ,14.2,"[{'y1': 2195, 'x1': 1537, 'y2': 2210, 'x2': 1613}]","{'y1': 2173, 'x1': 1537, 'y2': 2188, 'x2': 1591}","{'y1': 2216, 'x1': 1539, 'y2': 2231, 'x2': 1600}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2265,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,19 Single ,15.5,"[{'y1': 2201, 'x1': 5000, 'y2': 2220, 'x2': 5055}, {'y1': 2180, 'x1': 5001, 'y2': 2195, 'x2': 5020}]",{},"{'y1': 2222, 'x1': 5001, 'y2': 2237, 'x2': 5062}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2266,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,24 Single ,15.6,"[{'y1': 2234, 'x1': 4391, 'y2': 2253, 'x2': 4447}, {'y1': 2213, 'x1': 4391, 'y2': 2227, 'x2': 4412}]",{},"{'y1': 2255, 'x1': 4393, 'y2': 2270, 'x2': 4454}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2267,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,22 Single ,15.5,"[{'y1': 2247, 'x1': 729, 'y2': 2266, 'x2': 785}, {'y1': 2226, 'x1': 729, 'y2': 2241, 'x2': 750}]",{},"{'y1': 2269, 'x1': 730, 'y2': 2284, 'x2': 791}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2268,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,17 Single ,15.6,"[{'y1': 2276, 'x1': 1344, 'y2': 2295, 'x2': 1400}, {'y1': 2255, 'x1': 1346, 'y2': 2269, 'x2': 1365}]",{},"{'y1': 2297, 'x1': 1346, 'y2': 2312, 'x2': 1407}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2269,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,23 Single ,15.0,"[{'y1': 2371, 'x1': 4529, 'y2': 2390, 'x2': 4584}, {'y1': 2350, 'x1': 4528, 'y2': 2365, 'x2': 4549}]",{},"{'y1': 2392, 'x1': 4530, 'y2': 2407, 'x2': 4574}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2270,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,21 Twin ,18.6,"[{'y1': 2452, 'x1': 527, 'y2': 2467, 'x2': 569}, {'y1': 2431, 'x1': 527, 'y2': 2446, 'x2': 546}]",{},"{'y1': 2473, 'x1': 529, 'y2': 2488, 'x2': 590}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2271,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,18 Single ,15.0,"[{'y1': 2521, 'x1': 4678, 'y2': 2540, 'x2': 4734}, {'y1': 2500, 'x1': 4679, 'y2': 2514, 'x2': 4699}]",{},"{'y1': 2542, 'x1': 4679, 'y2': 2557, 'x2': 4723}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2272,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,Kitchen Kitchen ,15.8,"[{'y1': 2512, 'x1': 5417, 'y2': 2527, 'x2': 5483}, {'y1': 2491, 'x1': 5417, 'y2': 2505, 'x2': 5483}]",{},"{'y1': 2533, 'x1': 5418, 'y2': 2548, 'x2': 5479}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2273,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,23 Single ,15.0,"[{'y1': 2571, 'x1': 1051, 'y2': 2590, 'x2': 1107}, {'y1': 2550, 'x1': 1051, 'y2': 2564, 'x2': 1072}]",{},"{'y1': 2592, 'x1': 1052, 'y2': 2607, 'x2': 1096}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2274,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,Kitchen Kitchen ,15.8,"[{'y1': 2588, 'x1': 371, 'y2': 2603, 'x2': 436}, {'y1': 2567, 'x1': 371, 'y2': 2582, 'x2': 437}]",{},"{'y1': 2609, 'x1': 371, 'y2': 2624, 'x2': 433}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2275,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,17 Single ,15.6,"[{'y1': 2666, 'x1': 4823, 'y2': 2685, 'x2': 4879}, {'y1': 2645, 'x1': 4824, 'y2': 2659, 'x2': 4844}]",{},"{'y1': 2687, 'x1': 4824, 'y2': 2702, 'x2': 4886}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2276,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,Kitchen Kitchen ,15.8,"[{'y1': 2682, 'x1': 329, 'y2': 2697, 'x2': 395}, {'y1': 2661, 'x1': 329, 'y2': 2676, 'x2': 395}]",{},"{'y1': 2703, 'x1': 330, 'y2': 2718, 'x2': 391}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2277,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,24 Single ,15.6,"[{'y1': 2722, 'x1': 900, 'y2': 2741, 'x2': 956}, {'y1': 2701, 'x1': 900, 'y2': 2715, 'x2': 921}]",{},"{'y1': 2743, 'x1': 902, 'y2': 2758, 'x2': 963}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2278,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,Swo3,Stairwell ,14.2,"[{'y1': 2826, 'x1': 4936, 'y2': 2841, 'x2': 5012}]","{'y1': 2804, 'x1': 4936, 'y2': 2819, 'x2': 4990}","{'y1': 2847, 'x1': 4938, 'y2': 2862, 'x2': 4999}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2279,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,SW03,Stairwell ,14.2,"[{'y1': 2882, 'x1': 873, 'y2': 2897, 'x2': 948}]","{'y1': 2861, 'x1': 873, 'y2': 2876, 'x2': 927}","{'y1': 2903, 'x1': 874, 'y2': 2918, 'x2': 935}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2280,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,20 Twin ,18.6,"[{'y1': 2897, 'x1': 342, 'y2': 2911, 'x2': 384}, {'y1': 2876, 'x1': 343, 'y2': 2890, 'x2': 364}]",{},"{'y1': 2918, 'x1': 344, 'y2': 2933, 'x2': 405}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2281,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,21 Twin ,18.6,"[{'y1': 2911, 'x1': 5417, 'y2': 2926, 'x2': 5459}, {'y1': 2890, 'x1': 5417, 'y2': 2904, 'x2': 5435}]",{},"{'y1': 2932, 'x1': 5419, 'y2': 2947, 'x2': 5480}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2282,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,17 Single ,15.6,"[{'y1': 2961, 'x1': 766, 'y2': 2980, 'x2': 822}, {'y1': 2940, 'x1': 767, 'y2': 2955, 'x2': 786}]",{},"{'y1': 2982, 'x1': 767, 'y2': 2997, 'x2': 828}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2283,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,24 Single ,15.6,"[{'y1': 2982, 'x1': 4987, 'y2': 3001, 'x2': 5042}, {'y1': 2961, 'x1': 4986, 'y2': 2975, 'x2': 5007}]",{},"{'y1': 3003, 'x1': 4988, 'y2': 3018, 'x2': 5049}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2284,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,CRO5S,Corridor ,8.7,"[{'y1': 3164, 'x1': 584, 'y2': 3179, 'x2': 657}]","{'y1': 3143, 'x1': 584, 'y2': 3158, 'x2': 634}","{'y1': 3185, 'x1': 583, 'y2': 3200, 'x2': 634}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2285,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,CRO6,Corridor ,8.7,"[{'y1': 3164, 'x1': 5227, 'y2': 3179, 'x2': 5301}]","{'y1': 3143, 'x1': 5227, 'y2': 3158, 'x2': 5278}","{'y1': 3185, 'x1': 5227, 'y2': 3200, 'x2': 5278}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2286,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,22 Single ,17.7,"[{'y1': 3207, 'x1': 5410, 'y2': 3226, 'x2': 5465}, {'y1': 3186, 'x1': 5409, 'y2': 3201, 'x2': 5430}]",{},"{'y1': 3229, 'x1': 5411, 'y2': 3243, 'x2': 5472}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2287,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,19 Single ,17.4,"[{'y1': 3208, 'x1': 343, 'y2': 3227, 'x2': 399}, {'y1': 3187, 'x1': 344, 'y2': 3202, 'x2': 364}]",{},"{'y1': 3229, 'x1': 344, 'y2': 3244, 'x2': 405}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2288,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,23 Single ,17.4,"[{'y1': 3208, 'x1': 4987, 'y2': 3227, 'x2': 5042}, {'y1': 3187, 'x1': 4986, 'y2': 3202, 'x2': 5007}]",{},"{'y1': 3229, 'x1': 4988, 'y2': 3244, 'x2': 5049}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2289,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,18a Store ,2.6,"[{'y1': 3271, 'x1': 579, 'y2': 3286, 'x2': 626}, {'y1': 3250, 'x1': 580, 'y2': 3265, 'x2': 611}]",{},"{'y1': 3292, 'x1': 579, 'y2': 3307, 'x2': 630}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2290,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png,0.005,A2,MC033_C Floor,C Floor,MC033,John Creed,County John Creed MC033_2,,21b Store ,2.6,"[{'y1': 3271, 'x1': 5223, 'y2': 3286, 'x2': 5270}, {'y1': 3250, 'x1': 5222, 'y2': 3265, 'x2': 5255}]",{},"{'y1': 3292, 'x1': 5222, 'y2': 3307, 'x2': 5274}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_2.png
2291,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png,0.005,A2,MC033_D_ Floor,D Floor,MC033,John Creed,County John Creed MC033_3,,Kitchen Kitchen ,15.5,"[{'y1': 1559, 'x1': 2283, 'y2': 1574, 'x2': 2348}, {'y1': 1538, 'x1': 2283, 'y2': 1553, 'x2': 2349}]",{},"{'y1': 1580, 'x1': 2283, 'y2': 1595, 'x2': 2345}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png
2292,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png,0.005,A2,MC033_D_ Floor,D Floor,MC033,John Creed,County John Creed MC033_3,,Kitchen Kitchen ,15.5,"[{'y1': 1559, 'x1': 2868, 'y2': 1574, 'x2': 2933}, {'y1': 1538, 'x1': 2868, 'y2': 1553, 'x2': 2934}]",{},"{'y1': 1580, 'x1': 2868, 'y2': 1595, 'x2': 2930}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png
2293,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png,0.005,A2,MC033_D_ Floor,D Floor,MC033,John Creed,County John Creed MC033_3,,Kitchen Kitchen ,15.5,"[{'y1': 1559, 'x1': 3453, 'y2': 1574, 'x2': 3519}, {'y1': 1538, 'x1': 3453, 'y2': 1553, 'x2': 3519}]",{},"{'y1': 1580, 'x1': 3454, 'y2': 1595, 'x2': 3515}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png
2294,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png,0.005,A2,MC033_D_ Floor,D Floor,MC033,John Creed,County John Creed MC033_3,,Kitchen Kitchen ,15.8,"[{'y1': 1596, 'x1': 4368, 'y2': 1610, 'x2': 4434}, {'y1': 1574, 'x1': 4368, 'y2': 1589, 'x2': 4434}]",{},"{'y1': 1617, 'x1': 4369, 'y2': 1632, 'x2': 4430}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png
2295,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png,0.005,A2,MC033_D_ Floor,D Floor,MC033,John Creed,County John Creed MC033_3,,Kitchen Kitchen ,15.8,"[{'y1': 1622, 'x1': 1387, 'y2': 1636, 'x2': 1453}, {'y1': 1600, 'x1': 1387, 'y2': 1615, 'x2': 1453}]",{},"{'y1': 1643, 'x1': 1388, 'y2': 1658, 'x2': 1449}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png
2296,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png,0.005,A2,MC033_D_ Floor,D Floor,MC033,John Creed,County John Creed MC033_3,,29 Twin ,18.6,"[{'y1': 1633, 'x1': 1590, 'y2': 1647, 'x2': 1632}, {'y1': 1611, 'x1': 1590, 'y2': 1626, 'x2': 1611}]",{},"{'y1': 1654, 'x1': 1592, 'y2': 1669, 'x2': 1653}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\County John Creed MC033_3.png
