,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,PNG_title
531,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,9H Single ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
532,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,Ssw2,Stairwell ,9.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
533,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,9E Single ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
534,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,10H Single ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
535,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,Sw2,Stairwell ,9.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
536,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,10E Single ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
537,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,V1L,Single ,15.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
538,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR3,Corridor ,7.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
539,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR4,‘orridor ,7.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
540,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
541,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
542,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR3,Corridor ,7.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
543,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR4,Corridor ,7.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
544,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR2,Corridor ,7.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
545,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR2,Corridor ,7.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
546,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR2,Corridor ,7.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
547,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,CR2,Corridor ,7.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
548,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
549,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,6l Single ,15.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
550,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,6H Single ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
551,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,7G Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
552,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,7F Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
553,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,8G Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
554,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,8F Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
555,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,9G Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
556,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,OF Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
557,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,10G Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
558,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,10F Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
559,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,11K Single ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
560,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,11d Single ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
561,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
562,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
563,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
564,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
565,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png,0.005,A1,MC014_B Floor,B Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_1,,Kitchen Kitchen ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_1.png
566,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,1P Guest ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
567,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,Kitchen Kitchen ,14.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
568,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,Kitchen Kitchen ,14.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
569,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,CRE Corridor ,7.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
570,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,CRS Corridor ,7.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
571,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,AR Guest ,22.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
572,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,10 Guest ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
573,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,Sw3,Stairwell ,17,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
574,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,1N Guest ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
575,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,1M Guest ,15.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
576,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,2L Academic ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
577,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,Kitchen Kitchen ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
578,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,SW3,Stairwell ,9.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
579,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,CR3,Corridor ,7.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
580,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,2 Academic ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
581,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,3K Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
582,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,3b Single ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
583,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,Sw3,Stairwell ,9.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
584,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,CR3,Corridor ,7.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
585,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,15J Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
586,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,15K Single ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
587,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,14N Single ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
588,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,140 Single ,15.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
589,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,Kitchen Kitchen ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
590,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,31 Single ,15.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
591,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png,0.005,A1,MC014_C Floor,C Floor,MC014,Bowland Hall Residences,Bowland Hall Residences MC014_2,,Kitchen Kitchen ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Hall Residences MC014_2.png
